Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Alton Davis II","LAA",0,0,0,6.27562,1,1,0,0,,3.5719,17,4,3,2,1,2,0,0,2,5.09027,5.03229,1.01152,1.78528,0.115559,0.114243,0.0013161972165107727,0.282337,1.76644,0.28727,0.67497,,,6.4375,-0.0339145,-0.0699454,999,,,,,,,1.7320733070373553,0.4849162728624811,2.859508991241455,0.8005564410096037,,,,,,,,,,,,,,,,,,,"Alton Davis II","sa3029880",702671
"Ryan Ure","KCR",0,0,0,6.41094,1,0,0,0,,0.911681,6,2,1,1,0,1,0,0,1,5.73166,9.33807,0.613795,1.83713,0.0909788,0.148223,-0.05724453181028366,0.288539,2.7313,0.2962,0.798718,,,7.90494,-0.0339154,-0.0496776,999,,,,,,,0.5464362859725957,0.5993725197708973,3.558402895927429,3.9031245999630477,,,,,,,,,,,,,,,,,,,"Ryan Ure","sa3044256",702073
"Alejandro Lóaiza","STL",0,0,0,6.4432,1,0,0,0,,1.19647,6,2,1,1,0,1,0,0,1,4.25812,5.80878,0.733049,1.80339,0.0878455,0.119836,-0.03199034184217453,0.289137,1.99696,0.287727,0.707881,,,6.9282,-0.0339241,-0.0383572,999,,,,,,,2.653913450241089,2.218110628950105,4.982373952865601,4.164211391766146,,,,,,,,,,,,,,,,,,,"Alejandro Loaiza","sa3016195",700335
"Brian Arias","NYY",0,0,0,6.63592,1,0,0,0,,1.13002,6,1,1,1,0,1,0,0,1,4.94993,6.88622,0.718817,1.98552,0.0996227,0.138593,-0.03896995633840561,0.280375,2.07855,0.279211,0.719466,,,7.41189,-0.034008,-0.0427437,999,,,,,,,4.762124347686768,4.214206666590712,4.650084018707275,4.115057407386309,,,,,,,,,,,,,,,,,,,"Brian Arias","sa3017768",702909
"Franly Urena","TOR",0,0,0,6.37548,1,0,0,0,,1.64775,8,2,1,1,0,1,0,0,1,5.71841,6.00492,0.952288,1.70429,0.13836,0.145293,-0.00693221390247345,0.266703,1.69797,0.276768,0.645045,,,6.50828,-0.034049,-0.0159312,999,,,,,,,5.993358969688416,3.6372960466387063,7.238756060600281,4.393112265586888,,,,,,,,,,,,,,,,,,,"Franly Urena","sa3022050",814288
"Dylan Questad","MIN",0,0,0,6.55304,1,1,0,0,,2.58671,12,3,2,2,0,2,0,0,2,6.2582,7.01073,0.892661,1.65685,0.144571,0.161955,-0.017384156584739685,0.269671,1.84826,0.286869,0.662045,,,6.67156,-0.0340549,-0.0377221,999,,,,,,,9.34168381690979,3.6114095764169014,10.933570146560669,4.2268182809014085,,,,,,,,,,,,,,,,,,,"Dylan Questad","sa3023570",805812
"Jeronimo Palmeros","SDP",0,0,0,5.76476,1,0,0,0,,1.84024,9,2,1,1,0,1,0,0,1,5.62536,5.07199,1.1091,1.63047,0.128309,0.115687,0.012621790170669556,0.269307,1.70777,0.279751,0.693312,,,6.10806,-0.0340724,-0.00673258,999,,,,,,,7.417792773246766,4.030878383600101,8.201211333274841,4.4565932876774355,,,,,,,,,,,,,,,,,,,"Jeronimo Palmeros","sa3068635",831528
"Derek Munoz","CLE",0,0,0,6.25037,1,1,0,0,,3.26073,15,4,2,2,1,2,0,0,1,4.12102,5.24989,0.784973,1.5367,0.0972101,0.123839,-0.02662859857082367,0.282099,1.73107,0.284015,0.651826,,,6.36415,-0.0341285,-0.00159044,999,,,,,,,-2.5706013202667233,-0.7883515881376296,-0.6963522434234619,-0.21355719094905265,,,,,,,,,,,,,,,,,,,"Derek Munoz","sa3069320",835352
"Garrett Apker","HOU",0,0,0,6.30654,1,0,0,0,,1.70284,8,2,1,1,0,1,0,0,1,5.24185,5.72649,0.915369,1.54193,0.129258,0.141208,-0.01195061206817627,0.273168,1.67738,0.284476,0.634449,,,6.28164,-0.0341381,-0.013046,999,,,,,,,6.401006078720093,3.759020881873893,7.514193296432495,4.412745303528047,,,,,,,,,,,,,,,,,,,"Garrett Apker","sa3020821",806634
"Isaiah Lowe","SDP",0,0,0,6.09544,1,1,0,0,,3.66933,17,4,3,2,1,2,0,0,2,4.90775,4.9803,0.985434,1.65655,0.119845,0.121616,-0.0017714127898216248,0.270926,1.621,0.275143,0.64642,,,6.26563,-0.0341629,-0.0720054,999,,,,,,,2.453072881698608,0.6685335175012472,3.3466708660125732,0.912064889170798,,,,,,,,,,,,,,,,,,,"Isaiah Lowe","sa3020864",702584
"Dalton Neuschwander","BAL",0,0,0,6.36373,1,1,0,0,,3.35558,16,4,3,2,1,1,0,0,2,4.07108,3.81511,1.06709,1.87589,0.0932846,0.0874192,0.005865350365638733,0.294984,1.71324,0.291341,0.661973,,,6.37462,-0.0343161,-0.0884196,999,,,,,,,3.131287384033202,0.9331584900726995,4.777896881103516,1.423866446123152,,,,,,,,,,,,,,,,,,,"Dalton Neuschwander","sa3069383",834985
"Victor Zarraga","CHC",0,0,0,6.35051,1,1,0,0,,2.51052,12,3,2,2,0,2,0,0,1,4.92155,6.83484,0.720068,1.38012,0.112886,0.156771,-0.043885208666324615,0.277824,1.87613,0.290231,0.665354,,,6.50917,-0.0343523,-0.0428644,999,,,,,,,6.777849626541138,2.6997789434547483,8.552601099014282,3.40670472659483,,,,,,,,,,,,,,,,,,,"Victor Zarraga","sa3067535",828393
"Jhon Rosario","CHC",0,0,0,6.08325,1,0,0,0,,1.56982,8,2,1,1,0,1,0,0,1,5.02092,4.78515,1.04927,1.80689,0.11331,0.10799,0.005320653319358826,0.277666,1.7349,0.280431,0.685538,,,6.39975,-0.0344094,-0.0188534,999,,,,,,,5.416694808006286,3.4505117197036745,6.849118113517761,4.362985761242528,,,,,,,,,,,,,,,,,,,"Jhon Rosario","sa3023698",823351
"Hector Castillo","CLE",0,0,0,6.49634,1,0,0,0,,1.28479,7,2,1,1,0,1,0,0,1,3.62616,5.51315,0.65773,1.7698,0.0780099,0.118605,-0.040594764053821564,0.288608,1.90817,0.282539,0.685782,,,6.9128,-0.0344241,-0.0350456,999,,,,,,,3.3074568748474116,2.5743141616157637,5.423957347869873,4.221663574454156,,,,,,,,,,,,,,,,,,,"Hector Castillo","sa3024872",821134
"Harlin Naut","BAL",0,0,0,6.84119,1,1,0,0,,3.16238,14,4,3,2,1,1,0,0,1,2.4137,4.13678,0.583472,1.5743,0.0619379,0.106154,-0.044216129928827286,0.303202,1.61762,0.291185,0.573596,,,6.40511,-0.0344807,-0.0987623,999,,,,,,,-0.2984163761138898,-0.0943646044957736,1.8118808269500732,0.5729491787788676,,,,,,,,,,,,,,,,,,,"Harlin Naut","sa3025102",825247
"Gilberto Batista","TOR",0,0,0,6.54254,1,1,0,0,,3.6141,16,4,3,3,1,2,0,0,2,3.89088,4.33328,0.897907,1.79668,0.095619,0.106491,-0.01087196171283722,0.287782,1.62868,0.282486,0.618659,,,6.4705,-0.0345602,-0.0722051,999,,,,,,,2.044364547729492,0.5656630063578229,3.070516586303711,0.8495929188407831,,,,,,,,,,,,,,,,,,,"Gilberto Batista","sa3020987",807625
"John Valle",,0,0,0,6.47686,1,0,0,0,,1.08916,6,1,1,1,0,1,0,0,1,5.60558,7.8314,0.715783,1.81123,0.110881,0.154909,-0.04402773082256317,0.274173,2.151,0.280591,0.73023,,,7.34229,-0.0346432,-0.0449247,999,,,,,,,4.45980932712555,4.094710889705267,4.4458171129226685,4.081864136029241,,,,,,,,,,,,,,,,,,,"John Valle","sa3067416",813179
"Miguel Ullola","HOU",1,2,0,4.42846,23,0,0,2,,23,99,19,12,11,3,13,,1,25,9.74838,5.08965,1.91533,1.30214,0.250684,0.130883,0.11980140209197998,0.221948,1.38688,0.273642,0.717248,,,4.68048,-0.0346634,-0.000538003,999,,,,,,,99.9,4.343478260869565,92,4,,,,,,,,,,,,,,,,,,,"Miguel Ullola","29036",699044
"Jun-Seok Shim","NYM",0,0,0,6.3444,1,0,0,0,,1.30174,7,1,1,1,0,1,0,0,1,5.10624,7.86711,0.649062,1.38582,0.113392,0.174702,-0.06130950152873993,0.268265,1.96301,0.280109,0.682753,,,6.83576,-0.0347409,-0.0341936,999,,,,,,,6.032886958122255,4.634473931250933,5.508707404136658,4.23179831423637,,,,,,,,,,,,,,,,,,,"Jun-Seok Shim","sa3022110",807149
"Colby Langford","HOU",0,0,0,5.88872,1,0,0,0,,1.78932,9,2,1,1,0,2,0,0,2,8.05588,7.62648,1.0563,1.48732,0.185792,0.175889,0.009903311729431152,0.246382,1.80886,0.28016,0.693642,,,6.2394,-0.0348254,-0.00853861,999,,,,,,,6.040950298309329,3.3761196289058613,6.946588039398193,3.8822554524738497,,,,,,,,,,,,,,,,,,,"Colby Langford","sa3022800",815308
"Randy Ramnarace","KCR",0,0,0,6.49542,1,0,0,0,,1.55234,7,2,1,1,0,1,0,0,1,3.54873,6.21032,0.571424,1.30115,0.0817642,0.143088,-0.06132417172193527,0.291924,1.87804,0.295532,0.650363,,,6.48458,-0.0348762,-0.0173314,999,,,,,,,5.287331223487855,3.406034899891254,6.761710286140442,4.355812080627621,,,,,,,,,,,,,,,,,,,"Randy Ramnarace","sa3069400",835609
"Bryce Alewine","DET",0,0,0,6.42392,1,0,0,0,,1.78986,8,2,1,1,0,1,0,0,1,2.9289,4.7206,0.620451,1.40551,0.0715482,0.115317,-0.04376830905675888,0.294802,1.69453,0.290732,0.619922,,,6.2533,-0.0349217,-0.0076718,999,,,,,,,7.044976425170899,3.9360451746211385,7.949308395385742,4.441297608809861,,,,,,,,,,,,,,,,,,,"Bryce Alewine","sa3067422",828508
"Cooper McGrath","SFG",0,0,0,6.20089,1,0,0,0,,1.51519,7,2,1,1,0,1,0,0,1,4.75965,5.53255,0.8603,1.55319,0.111013,0.129039,-0.018026776611804962,0.278735,1.75455,0.285505,0.662304,,,6.34472,-0.034986,-0.0223057,999,,,,,,,5.012389278411866,3.308097831714019,6.575938701629639,4.340015779308713,,,,,,,,,,,,,,,,,,,"Cooper McGrath","sa3037613",822824
"Andrew Dunford","DET",0,0,0,6.73542,1,0,0,0,,1.41105,7,2,1,1,0,1,0,0,0,2.34022,5.22207,0.44814,1.49445,0.0535426,0.119478,-0.06593495607376099,0.302317,1.855,0.292492,0.639498,,,6.69292,-0.035009,-0.0280479,999,,,,,,,2.241780304908752,1.5887304436510774,4.055256962776184,2.8739257720674676,,,,,,,,,,,,,,,,,,,"Andrew Dunford","sa3023086",812775
"Luis Ghisays","CHC",0,0,0,6.23429,1,0,0,0,,1.5011,7,2,1,1,0,1,0,0,1,4.7434,5.36444,0.88423,1.69044,0.107035,0.121049,-0.014013893902301788,0.280424,1.79273,0.283983,0.677325,,,6.49269,-0.0350186,-0.0224169,999,,,,,,,4.908160758018494,3.269703274965548,6.505514025688171,4.333823108865411,,,,,,,,,,,,,,,,,,,"Luis Ghisays","sa3024474",827114
"Miqueas Mercedes","MIL",0,0,0,6.256,1,1,0,0,,3.37676,16,4,3,2,1,2,0,0,2,5.00784,5.8248,0.859744,1.54131,0.118026,0.13728,-0.019254356622695923,0.276342,1.75443,0.285439,0.657052,,,6.37181,-0.03504,-0.0801131,999,,,,,,,0.2880381584167484,0.08530010874687209,1.8838095664978027,0.557874559967736,,,,,,,,,,,,,,,,,,,"Miqueas Mercedes","sa3025237",823650
"Luis Arestigueta","ATL",0,0,0,6.35703,1,1,0,0,,3.08696,14,3,2,2,1,2,0,0,2,5.06797,5.47668,0.925372,1.61842,0.120167,0.129858,-0.00969097763299942,0.280818,1.73699,0.289611,0.650077,,,6.34925,-0.0350546,-0.00437112,999,,,,,,,0.7434781074523942,0.24084502234153413,0.4347825050354004,0.1408450377883712,,,,,,,,,,,,,,,,,,,"Luis Arestigueta","sa3021521",808244
"Jhosep Ospino","MIL",0,0,0,6.94731,1,0,0,0,,1.1348,6,1,1,1,0,1,0,0,1,4.20635,6.23347,0.674801,1.97775,0.0920765,0.13645,-0.044373415410518646,0.285787,1.92671,0.279348,0.669279,,,7.33006,-0.0350611,-0.040095,999,,,,,,,4.797491455078125,4.2276240419524,4.673980712890625,4.118784456097889,,,,,,,,,,,,,,,,,,,"Jhosep Ospino","sa3024452",815784
"Cristian Aray","SEA",0,0,0,6.16986,1,0,0,0,,1.71798,7,2,1,1,0,1,0,0,1,3.94642,4.4201,0.892834,1.51415,0.103791,0.116248,-0.012457840144634247,0.276692,1.50999,0.276574,0.597301,,,6.07257,-0.0350875,-0.0186699,999,,,,,,,6.513043379783631,3.791108043180385,7.58989417552948,4.4179206521258685,,,,,,,,,,,,,,,,,,,"Cristian Aray","sa3024266",821774
"Wuilliams Rodriguez","BOS",0,0,0,6.45447,1,0,0,0,,1.96556,9,2,2,1,0,1,0,0,1,3.84961,4.17061,0.923034,1.63392,0.096581,0.104634,-0.008053228259086609,0.292373,1.60754,0.291341,0.609027,,,6.18626,-0.0351071,-0.0869898,999,,,,,,,8.345129585266115,4.245679529285501,8.827790260314941,4.491238633755726,,,,,,,,,,,,,,,,,,,"Wuilliams Rodriguez","sa3021523",808252
"Joel Cruz","LAD",0,0,0,6.69293,1,1,0,0,,2.56228,13,3,2,2,1,1,0,0,1,3.49455,4.76082,0.734022,1.91767,0.078441,0.106865,-0.028423599898815155,0.293577,1.80969,0.283864,0.659959,,,6.89124,-0.0351488,-0.0374353,999,,,,,,,-2.139149618148802,-0.8348627226895317,-1.1886146068572998,-0.46388995818262807,,,,,,,,,,,,,,,,,,,"Joel Cruz","sa3023819",816144
"Rolando Anzola","LAA",0,0,0,6.65046,1,0,0,0,,1.41901,7,2,1,1,0,1,0,0,1,4.87455,6.17648,0.789212,1.76055,0.109258,0.13844,-0.02918136864900589,0.283302,1.87816,0.287119,0.66763,,,6.84525,-0.0351606,-0.0259272,999,,,,,,,4.300662851333619,3.0307520154146186,6.09504246711731,4.29528258313139,,,,,,,,,,,,,,,,,,,"Rolando Anzola","sa3021513",808074
"Walvin Mena","ARI",0,0,0,6.07056,1,0,0,0,,1.7606,8,2,1,1,0,1,0,0,1,3.88063,4.93841,0.785805,1.34225,0.0900112,0.114546,-0.02453521639108658,0.29062,1.76457,0.296036,0.660676,,,6.03144,-0.0352177,-0.00605,999,,,,,,,6.828445959091186,3.878474858470349,7.803004026412964,4.43201207394683,,,,,,,,,,,,,,,,,,,"Walvin Mena","sa3021505",808005
"Carlos Rondon","NYY",0,0,0,6.73746,1,0,0,0,,0.972325,6,2,1,1,0,1,0,0,1,4.98172,6.20171,0.803281,2.61167,0.0893832,0.111273,-0.02188935875892639,0.285859,2.24113,0.275173,0.775799,,,8.09033,-0.0353018,-0.0505571,999,,,,,,,0.9952029943466192,1.0235294492665994,3.8616236448287964,3.9715370079462256,,,,,,,,,,,,,,,,,,,"Carlos Rondon","sa3024634",821084
"Raimy Rodriguez","HOU",0,0,0,6.30373,1,1,0,0,,3.02983,14,3,2,2,0,2,0,0,2,5.5933,7.1751,0.779543,1.37568,0.130443,0.167332,-0.036889493465423584,0.270059,1.8508,0.288051,0.663363,,,6.46865,-0.0353216,-0.0141987,999,,,,,,,12.620708322525026,4.165490235331121,13.14912724494934,4.339895966394106,,,,,,,,,,,,,,,,,,,"Raimy Rodriguez","sa3018326",800321
"Luis De La Cruz","MIA",0,0,0,5.96249,1,0,0,0,,1.88651,9,2,1,1,0,1,0,0,1,5.91034,6.33252,0.93333,1.40591,0.13341,0.14294,-0.009529739618301392,0.273034,1.83799,0.292706,0.688201,,,6.15568,-0.0353549,0.00100046,999,,,,,,,7.76014587879181,4.113501391865777,8.432530999183655,4.469919579333189,,,,,,,,,,,,,,,,,,,"Luis De La Cruz","sa3020981",806927
"Marco Corcho",,0,0,0,6.80394,1,0,0,0,,1.18126,6,1,1,1,0,1,0,0,1,4.53455,7.85668,0.577159,1.66741,0.0933653,0.161767,-0.06840173900127411,0.284186,2.13754,0.286996,0.698465,,,7.37575,-0.035356,-0.0375076,999,,,,,,,5.141329216957093,4.352408570961758,4.906303524971008,4.153446825267155,,,,,,,,,,,,,,,,,,,"Marco Corcho","sa3021484",806866
"Julio Gutierrez","KCR",0,0,0,6.64331,1,0,0,0,,1.48596,7,2,1,1,0,1,0,0,1,3.1759,5.38704,0.589545,1.54534,0.0722457,0.122545,-0.05029907822608948,0.297783,1.85685,0.293596,0.649958,,,6.63823,-0.0354142,-0.0207522,999,,,,,,,4.7961146354675295,3.2276171610637916,6.429807186126709,4.327035025978031,,,,,,,,,,,,,,,,,,,"Julio Gutierrez","sa3022280",815012
"Josdanner Suarez","ARI",0,0,0,6.34687,1,1,0,0,,2.92743,14,3,2,2,0,2,0,0,1,3.71982,5.40722,0.687936,1.37954,0.08731,0.126916,-0.039605915546417236,0.291331,1.78765,0.294691,0.646774,,,6.28106,-0.0354155,-0.0130168,999,,,,,,,9.862993717193604,3.3691628433287417,10.637157917022705,3.633614523162285,,,,,,,,,,,,,,,,,,,"Josdanner Suarez","sa3023843",821193
"Chaily Ramirez","CHC",0,0,0,5.93095,1,0,0,0,,1.76544,9,2,1,1,0,1,0,0,1,5.73734,5.01739,1.14349,1.74669,0.1318,0.115261,0.01653888076543808,0.270422,1.69885,0.279508,0.686045,,,6.2314,-0.0354826,-0.00861135,999,,,,,,,6.864242672920228,3.888124023055634,7.82719099521637,4.433568390815425,,,,,,,,,,,,,,,,,,,"Chaily Ramirez","sa3068111",829807
"Kyle DeGroat","KCR",0,0,0,6.76779,1,1,0,0,,2.89035,13,3,2,2,1,2,0,0,1,4.03895,4.95495,0.815134,1.79216,0.102024,0.125162,-0.023138128221035004,0.282929,1.62383,0.2779,0.596637,,,6.64206,-0.0355468,-0.0158008,999,,,,,,,-2.7114233493804916,-0.93809574677025,-2.5482590198516846,-0.8816443027010066,,,,,,,,,,,,,,,,,,,"Kyle DeGroat","sa3067388",826940
"Bryan Rivera","MIL",0,0,0,6.41123,1,1,0,0,,3.08779,14,3,2,2,1,2,0,0,2,5.15225,5.7074,0.902732,1.68171,0.123627,0.136948,-0.013320721685886383,0.274288,1.71405,0.281028,0.644427,,,6.5,-0.0356146,-0.00667612,999,,,,,,,0.7496566772460946,0.24278086493725368,0.43895721435546875,0.1421589581022082,,,,,,,,,,,,,,,,,,,"Bryan Rivera","sa3019382",800469
"Davian Garcia","WSN",0,0,0,6.3845,1,1,0,0,,4.05545,18,4,3,3,1,2,0,0,2,4.52911,5.29161,0.855903,1.5445,0.114689,0.133998,-0.019308678805828094,0.276981,1.62497,0.281969,0.613964,,,6.29107,-0.0356355,-0.0402741,999,,,,,,,5.31032619476318,1.30942974715499,5.277247428894043,1.3012731258026262,,,,,,,,,,,,,,,,,,,"Davian Garcia","sa3031927",807485
"Cole Henry","WSN",1,1,0,4.82682,24,0,0,3,,24,108,24,14,13,4,11,,1,21,7.86397,4.25984,1.84607,1.4141,0.19553,0.105917,0.08961308002471924,0.247684,1.44985,0.281414,0.702574,,,4.97892,-0.0356946,-0.0580036,736.2100219726562,,,,,,,84.00000000000003,3.5000000000000013,86,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Cole Henry","27570",669371
"Brandon Herbold","KCR",0,0,0,6.23678,1,0,0,0,,1.88505,8,2,1,1,0,1,0,0,1,5.23523,5.40435,0.968707,1.58275,0.129184,0.133357,-0.00417308509349823,0.273154,1.65079,0.283216,0.636423,,,6.23107,-0.0357261,0.0000655234,999,,,,,,,7.749400424957275,4.1109697476377,8.425270557403564,4.469511249618984,,,,,,,,,,,,,,,,,,,"Brandon Herbold","sa3021988",806776
"Andrick Nava","MIL",0,0,0,5.38919,1,0,0,0,,1.87926,12,3,1,1,0,1,0,0,2,8.99897,5.34394,1.68396,2.26756,0.151041,0.0896943,0.06134713441133499,0.270925,2.2062,0.289479,0.837447,,,6.41587,-0.0359141,0.000879801,999,,,,,,,7.106553578376773,3.7815621378511572,10.39631998538971,5.532123215021889,,,,,,,,,,,,,,,,,,,"Andrick Nava","sa3010693",682774
"Collin Rothermel","ARI",0,0,0,5.50993,1,0,0,0,,1.32243,9,2,1,1,0,1,0,0,1,9.1017,6.90476,1.31818,2.20293,0.146085,0.110823,0.035261452198028564,0.267941,2.39431,0.286996,0.841106,,,6.84466,-0.0359153,-0.0288751,999,,,,,,,3.5859653472900392,2.7116531306024667,5.612138748168945,4.243815021064914,,,,,,,,,,,,,,,,,,,"Collin Rothermel","sa3041199",800961
"Geison Urbaez",,0,0,0,6.20875,1,0,0,0,,1.95196,9,2,1,1,0,1,0,0,1,4.53312,5.3826,0.842182,1.50028,0.108827,0.12922,-0.020393304526805878,0.279119,1.70673,0.285303,0.646996,,,6.26362,-0.0359449,-0.0000135179,999,,,,,,,8.244479060173038,4.223699919611336,8.759783148765564,4.487693535421183,,,,,,,,,,,,,,,,,,,"Geison Urbaez","sa3015135",696064
"Alvaro Benua","LAD",0,0,0,6.92851,1,0,0,0,,1.00641,6,1,1,1,0,1,0,0,1,6.80883,10.192,0.668059,1.85437,0.130699,0.19564,-0.06494104862213135,0.267169,2.35354,0.281341,0.73252,,,7.95429,-0.035946,-0.0463063,999,,,,,,,3.8474437236785892,3.8229336953161366,4.032056570053101,4.006370470921149,,,,,,,,,,,,,,,,,,,"Alvaro Benua","sa3018032",703620
"Andrew Pogue","DET",0,0,0,6.70257,1,0,0,0,,1.27986,7,2,1,1,0,1,0,0,1,3.58162,6.49902,0.551101,1.65188,0.0761754,0.138224,-0.062048591673374176,0.290889,2.01217,0.287154,0.682975,,,7.09332,-0.0359867,-0.0338841,999,,,,,,,3.27098355293274,2.555730157952495,5.39931321144104,4.218666154508467,,,,,,,,,,,,,,,,,,,"Andrew Pogue","sa3069138",689535
"Juan Olmos","ATL",0,0,0,6.4715,1,0,0,0,,1.25934,7,2,1,1,0,1,0,0,1,5.48363,7.22161,0.759336,1.64164,0.111312,0.146592,-0.03527937829494476,0.285153,2.11392,0.296538,0.714833,,,6.91088,-0.0359982,-0.0325928,999,,,,,,,3.119103121757507,2.476779449635771,5.296691298484802,4.2059321692960925,,,,,,,,,,,,,,,,,,,"Juan Olmos","sa3019778",703181
"Gensi Angeles","ATL",0,0,0,6.46196,1,1,0,0,,4.43485,19,5,3,3,1,2,0,0,2,3.5742,4.26466,0.838097,1.48315,0.0934443,0.111496,-0.01805143803358078,0.292656,1.56404,0.292548,0.584878,,,6.05761,-0.0360755,-0.017068,999,,,,,,,5.517891597747802,1.2442114906045927,7.174251079559326,1.617698621211315,,,,,,,,,,,,,,,,,,,"Gensi Angeles","sa3068154",832399
"Evan Siary","TEX",0,0,0,6.65799,1,1,0,0,,4.51987,19,5,4,3,1,2,0,0,1,2.97352,3.16288,0.940128,1.83123,0.0803607,0.0854784,-0.005117751657962799,0.292717,1.43863,0.277876,0.546584,,,6.31105,-0.0360821,-0.110037,999,,,,,,,4.147015380859376,0.9175082879269719,5.599334716796875,1.2388273342920997,,,,,,,,,,,,,,,,,,,"Evan Siary","sa3042246",804905
"Omar Victorino","NYM",0,0,0,6.55538,1,1,0,0,,2.67219,12,3,2,2,0,2,0,0,1,3.79161,6.79529,0.557977,1.24319,0.0911675,0.16339,-0.0722220316529274,0.283212,1.832,0.289471,0.632521,,,6.5433,-0.036117,-0.0363472,999,,,,,,,7.974228572845459,2.9841513777224997,9.360965251922607,3.5031021619398306,,,,,,,,,,,,,,,,,,,"Omar Victorino","sa3019273",800466
"Tyler Tolbert","KCR",0,0,0,7.81996,1,0,0,0,,0.989606,6,2,1,1,0,0,0,0,0,2.85237,3.69149,0.772687,2.73624,0.0520874,0.0674107,-0.015323344618082047,0.346168,2.35228,0.328316,0.728349,,,7.87642,-0.0361988,-0.0458216,999,,,,,,,2.1230823636054996,2.145382055070254,4.94802862405777,5,,,,,,,,,,,,,,,,,,,"Tyler Tolbert","25779",686475
"Nicolas De La Cruz","BOS",0,0,0,6.56206,1,0,0,0,,1.50068,8,2,1,1,0,1,0,0,1,5.77186,7.54767,0.76472,1.4779,0.127094,0.166197,-0.039102792739868164,0.279532,1.99527,0.297826,0.679128,,,6.71192,-0.0362543,-0.0189015,999,,,,,,,4.905033540725708,3.268540168587211,6.503401041030884,4.333635511062454,,,,,,,,,,,,,,,,,,,"Nicolas De La Cruz","sa3021796",808658
"Luke LaCourse","LAA",0,0,0,6.50852,1,1,0,0,,3.77209,17,4,3,3,1,2,0,0,2,4.00258,4.54437,0.880778,1.76686,0.0969529,0.110077,-0.013123594224452972,0.287179,1.6615,0.283569,0.628595,,,6.47694,-0.0362759,-0.0588912,999,,,,,,,3.2135009765625018,0.8519141775347081,3.8604736328125,1.0234296624704702,,,,,,,,,,,,,,,,,,,"Luke LaCourse","sa3069283",834241
"Jovi Gálvez","STL",0,0,0,6.55022,1,0,0,0,,1.14678,6,1,1,1,0,1,0,0,1,4.59119,8.33351,0.550931,1.41903,0.0921427,0.167249,-0.07510647922754288,0.284056,2.2138,0.292339,0.711912,,,7.17207,-0.036321,-0.0408659,999,,,,,,,4.886174750328065,4.260776405886513,4.733901858329773,4.127993446079587,,,,,,,,,,,,,,,,,,,"Jovi Galvez","sa3018837",800243
"Miguel Toscano","TBR",0,0,0,6.58886,1,1,0,0,,3.77342,17,4,3,3,1,2,0,0,1,3.16336,4.60192,0.6874,1.61234,0.0767568,0.111662,-0.03490566462278366,0.294441,1.6929,0.287862,0.619443,,,6.45984,-0.0363602,-0.0595781,999,,,,,,,1.2232840061187762,0.32418470704575186,1.8670837879180908,0.4947992516770702,,,,,,,,,,,,,,,,,,,"Miguel Toscano","sa3022031",808537
"Franklyn Moreta","MIA",0,0,0,6.21045,1,0,0,0,,1.6595,8,2,1,1,0,1,0,0,1,5.12582,6.52218,0.785906,1.4389,0.111244,0.141549,-0.030304834246635437,0.28257,1.9478,0.295415,0.692655,,,6.44788,-0.0365009,-0.011033,999,,,,,,,6.080277085304261,3.663927948750901,7.297484517097473,4.3974077336695,,,,,,,,,,,,,,,,,,,"Franklyn Moreta","sa3018888",802089
"Ronaldys Jimenez","PIT",0,0,0,6.10249,1,0,0,0,,1.57822,8,2,1,1,0,1,0,0,1,5.92318,7.41292,0.799034,1.41918,0.12588,0.157541,-0.03166039288043976,0.272301,2.0038,0.290624,0.708463,,,6.55162,-0.0366214,-0.0147703,999,,,,,,,5.478795433044435,3.4715126604422446,6.891077995300293,4.366373009748749,,,,,,,,,,,,,,,,,,,"Ronaldys Jimenez","sa3025092",815858
"Matthew DesMarets","MIN",0,0,0,6.36081,1,0,0,0,,1.73069,9,2,1,1,0,1,0,0,1,4.13475,5.28507,0.782344,1.53202,0.0906017,0.115808,-0.0252063050866127,0.296827,1.89979,0.301222,0.67883,,,6.37545,-0.0366299,-0.0102568,999,,,,,,,6.607098078727723,3.8176115683688283,7.6534446477890015,4.422195414253037,,,,,,,,,,,,,,,,,,,"Matthew DesMarets","sa3076210",835867
"Jose Taveras","LAD",0,0,0,6.49055,1,1,0,0,,2.64981,14,3,2,2,1,2,0,0,1,4.93755,5.63461,0.876289,1.95757,0.106827,0.121908,-0.015081323683261871,0.280986,1.87538,0.280378,0.692422,,,6.9337,-0.0366592,-0.0322996,999,,,,,,,-4.4914407253265365,-1.6950078229533696,-3.7509734630584717,-1.4155656842409665,,,,,,,,,,,,,,,,,,,"Jose Taveras","sa3068755",835617
