Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Freddy Peralta","NYM",5.57754,4.89685,6.75257,4.51966,15,15,0,0,,87,372.01,78.8127,46.71,43.69,13.9629,35.1854,0.224164,3.39764,83.5272,8.64074,3.63987,2.37391,1.44444,0.224529,0.094582,0.1299474537372589,0.236372,1.31032,0.274861,0.71242,,,4.60237,1.0585,0.783452,56.36000061035156,,,,,,,320.20000000000016,3.680459770114944,307,3.528735632183908,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Tyler Glasnow","LAD",4.33495,2.07078,4.16699,3.9805,9,9,0,0,,53.541,223.588,44.875,25.24,23.68,7.14062,20.5827,0.161867,0.901955,62.7999,10.5564,3.45985,3.05111,1.20031,0.280873,0.0920561,0.1888170912861824,0.222039,1.22257,0.285514,0.725155,,,3.6974,1.05608,0.91243,113.73999786376953,,,,,,,256.5,4.75,239,4.425925925925926,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Shane Baz","BAL",5.36301,4.52478,6.55732,4.46033,14,14,0,0,,82.81,355.098,77.3962,43.79,41.04,11.725,32.2662,0.232111,3.11551,74.3587,8.08149,3.50678,2.30454,1.2743,0.209403,0.0908658,0.11853763461112976,0.242078,1.32427,0.281088,0.706426,,,4.43223,1.05497,0.830624,186.92999267578125,,,,,,,309.40000000000003,3.7277108433734942,302,3.63855421686747,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Foster Griffin","WSN",3.26728,5.87172,5.8625,4.50966,13,13,0,0,,75.478,323.428,73.6492,40.64,37.82,10.8849,22.8238,0.207652,6.27751,69.7189,8.31329,2.72151,3.05466,1.29792,0.215563,0.0705685,0.14499419927597046,0.25023,1.27816,0.293672,0.68731,,,4.28973,1.05203,0.627867,999,,,,,,,280.29999999999995,3.7373333333333325,285,3.8,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Jack Flaherty","DET",4.13372,4.79358,5.34227,4.48994,13,13,0,0,,72.462,310.822,66.3995,38.65,36.15,11.3361,28.201,0.259703,3.04667,78.1992,9.71258,3.50265,2.77292,1.40798,0.251589,0.0907306,0.16085828840732574,0.237502,1.30552,0.289748,0.710663,,,4.27475,1.04703,0.638005,209,,,,,,,288.9000000000001,4.012500000000001,280,3.888888888888889,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Michael Soroka","ARI",3.97539,3.80084,3.80818,4.14346,15,10,0,0.3264,,59.8196,251.551,54.2674,29.42,27.54,7.55914,19.0068,0.292661,2.98363,55.9196,8.41324,2.85962,2.94209,1.13729,0.222299,0.0755584,0.14674102514982224,0.236397,1.22492,0.281237,0.699525,,,3.98165,1.03004,0.830648,710.3599853515625,,,,,,,251.20000000000002,4.1866666666666665,242,4.033333333333333,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Will Warren","NYY",5.11222,4.60363,4.31396,4.19131,18,13,0,0.3213,,72.0634,305.417,66.7315,36.03,33.56,10.0552,25.1056,0.2855,2.18501,69.6734,8.70152,3.13544,2.77521,1.2558,0.228126,0.0822012,0.14592454582452774,0.239933,1.27439,0.28567,0.717686,,,4.12204,1.02579,0.887763,285.04998779296875,,,,,,,294.6000000000001,4.091666666666668,289,4.013888888888889,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Michael King","SDP",4.3611,5.39441,6.13509,4.49013,14,14,0,0,,80.276,345.171,76.3676,42.98,40.05,11.0326,31.513,0.269293,3.12424,68.697,7.70184,3.53303,2.17995,1.23691,0.199023,0.0912969,0.10772617906332016,0.245924,1.34387,0.283076,0.702122,,,4.47522,1.02203,0.74194,129.55999755859375,,,,,,,292.1,3.65125,290,3.625,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Emmet Sheehan","LAD",5.31437,2.80857,3.57517,3.94585,16,11,0,0.3346,,61.5152,254.328,49.9226,28.83,26.97,9.93195,20.3876,0.232446,2.85884,66.7296,9.76289,2.98282,3.27304,1.4531,0.262376,0.0801627,0.18221329152584076,0.216039,1.14297,0.258973,0.735393,,,4.16875,1.00324,0.96304,111.20999908447266,,,,,,,270.79999999999995,4.3677419354838705,245,3.9516129032258065,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Eduardo Rodriguez","ARI",4.61912,5.12536,6.29559,4.76984,14,14,0,0,,80.682,349.086,82.6739,45.71,42.76,11.139,28.5678,0.320576,2.07701,61.7377,6.88679,3.18671,2.1611,1.24255,0.176856,0.081836,0.0950196236371994,0.259621,1.37877,0.291309,0.68514,,,4.50953,1.00124,0.510889,738.219970703125,,,,,,,279.29999999999995,3.4481481481481477,293,3.617283950617284,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Tyler Mahle","SFG",3.79744,5.06108,4.98879,4.33982,13,13,0,0,,70.655,300.473,65.6268,36.44,34.07,9.62966,25.6801,0.199163,2.11532,61.5483,7.83999,3.27112,2.39673,1.22662,0.204838,0.0854657,0.11937235295772552,0.240676,1.29229,0.277902,0.705,,,4.31543,0.996653,0.875251,322.7200012207031,,,,,,,270.79999999999995,3.814084507042253,265,3.732394366197183,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Christian Scott","NYM",4.03843,3.85435,4.11594,4.42044,12,12,0,0,,62.22,262.93,57.2826,32.65,30.56,10.5197,18.8746,0.180181,3.35705,63.5954,9.19895,2.73017,3.36937,1.52166,0.241872,0.0717857,0.17008668929338455,0.237986,1.224,0.280719,0.708245,,,4.33133,0.97555,0.607065,748.5700073242188,,,,,,,237.29999999999995,3.827419354838709,229,3.693548387096774,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Davis Martin","CHW",3.54594,6.09827,5.62042,4.50012,14,14,0,0,,77.238,330.112,75.6335,41.42,38.62,10.7461,25.2786,0.219087,3.39567,64.7208,7.54146,2.94554,2.5603,1.25216,0.196057,0.0765759,0.11948096752166748,0.250909,1.30651,0.287149,0.692835,,,4.35221,0.97416,0.752456,999,,,,,,,282.9000000000001,3.6740259740259753,288,3.74025974025974,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Gage Jump","ATH",3.51458,4.39971,4.00123,4.50029,12,12,0,0,,61.416,262.882,60.4837,33.02,30.71,8.91237,19.4725,0.201832,2.4772,59.7453,8.75517,2.85352,3.06819,1.30603,0.227271,0.0740731,0.15319757163524628,0.251041,1.30188,0.299356,0.695568,,,4.11875,0.968443,0.544403,999,,,,,,,241.7000000000001,3.962295081967215,245,4.016393442622951,,,,,,,,,,,,,,,,,,,"Gage Jump","35418",695611
"Kumar Rocker","TEX",4.71442,5.11229,4.78717,4.40855,18,13,0,0.3019,,74.208,316.411,70.5219,38.82,36.35,9.20771,27.1262,0.321551,2.35741,62.0638,7.52714,3.28988,2.28797,1.11672,0.196149,0.0857308,0.11041863262653351,0.245783,1.31587,0.284315,0.694077,,,4.23794,0.968227,0.710095,720.72998046875,,,,,,,289.30000000000007,3.9094594594594603,290,3.918918918918919,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Trey Yesavage","TOR",4.6972,4.30279,5.57876,4.39973,13,13,0,0,,74.009,315.303,63.8904,38.58,36.18,11.6988,32.1947,0.201947,2.42075,74.8287,9.09968,3.9151,2.32425,1.42266,0.237323,0.102107,0.13521596044301987,0.227621,1.29829,0.268807,0.721458,,,4.54163,0.961392,0.763309,194.2899932861328,,,,,,,281.6,3.8054054054054056,262,3.5405405405405403,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Andre Pallante","STL",3.22087,5.76565,5.27032,4.44939,13,13,0,0,,72.111,310.025,73.4148,38,35.65,7.36732,25.657,0.185119,2.36523,50.5287,6.30637,3.20219,1.96939,0.919497,0.162983,0.0827578,0.08022479712963104,0.260334,1.37388,0.294714,0.688075,,,4.19822,0.959402,0.737248,999,,,,,,,274.90000000000003,3.818055555555556,287,3.986111111111111,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Shane McClanahan","TBR",3.15128,5.92928,3.58264,4.26016,14,14,0,0,,65.744,277.564,62.6133,33.43,31.12,9.05939,21.1165,0.19317,1.80942,59.4074,8.13255,2.89074,2.81331,1.24018,0.214031,0.0760779,0.13795305788516998,0.245891,1.27357,0.287659,0.707983,,,4.13596,0.946094,0.860944,182.99000549316406,,,,,,,262.9000000000001,3.9833333333333347,262,3.9696969696969697,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Sean Manaea","NYM",5.13381,4.79247,5.54952,4.73744,16,13,0,0.313,,76.2944,326.852,75.525,43.03,40.16,12.8583,22.5167,0.280788,4.89256,70.9487,8.36941,2.65616,3.15094,1.51682,0.217067,0.0688896,0.14817745238542557,0.252219,1.28504,0.290614,0.687302,,,4.51454,0.936363,0.459292,423.3599853515625,,,,,,,262.9,3.4592105263157893,269,3.539473684210526,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Sean Burke","CHW",3.48795,6.15468,5.6465,4.58052,14,14,0,0,,77.238,329.037,69.6818,42.16,39.31,12.5715,29.4234,0.180869,3.01587,73.0815,8.51568,3.4285,2.48379,1.46486,0.222108,0.089423,0.13268469274044037,0.234937,1.28311,0.270737,0.69867,,,4.58919,0.906461,0.653544,748.5599975585938,,,,,,,277.9000000000001,3.6090909090909102,266,3.4545454545454546,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Brandon Woodruff","MIL",3.25786,5.26569,3.91195,4.47964,13,13,0,0,,64.09,269.977,58.961,34.17,31.9,11.6641,19.3121,0.228194,2.0721,62.4654,8.77186,2.71194,3.23453,1.63796,0.231373,0.0715323,0.15984076261520386,0.237179,1.2213,0.2711,0.71199,,,4.52328,0.901412,0.633006,143.82000732421875,,,,,,,233.6,3.65,225,3.515625,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Matthew Liberatore","STL",2.86129,6.00134,4.94555,4.90023,13,13,0,0,,69.407,300.638,72.2027,40.35,37.79,9.88017,22.0564,0.182921,3.25902,57.3952,7.44244,2.86006,2.6022,1.28116,0.190911,0.0733654,0.11754591763019562,0.262247,1.35806,0.299559,0.670287,,,4.39658,0.894856,0.355832,410.2300109863281,,,,,,,239.40000000000003,3.4695652173913047,254,3.681159420289855,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Bubba Chandler","PIT",3.67329,5.25853,3.67629,4.42558,17,12,0,0.2984,,64.5882,278.48,59.5489,34.01,31.76,8.71153,26.7152,0.324643,2.81007,60.261,8.39703,3.72261,2.25569,1.2139,0.216393,0.095932,0.12046056985855103,0.239195,1.3356,0.282457,0.705488,,,4.36447,0.875418,0.645912,150.00999450683594,,,,,,,244.3,3.7584615384615385,238,3.6615384615384614,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Connelly Early","BOS",3.87815,4.39991,4.97124,4.34049,12,12,0,0,,67.368,286.04,62.5483,34.86,32.49,10.285,22.216,0.198378,4.04705,65.0862,8.69516,2.96794,2.92969,1.37402,0.227542,0.0776675,0.14987459778785706,0.240777,1.25823,0.283414,0.709218,,,4.32765,0.869745,0.722183,266.4800109863281,,,,,,,260.99999999999994,3.8955223880597005,257,3.8358208955223883,,,,,,,,,,,,,,,,,,,"Connelly Early","33666",813349
"Aaron Nola","PHI",4.87554,5.23362,5.85859,4.74995,15,15,0,0,,81.285,347.529,79.9439,46,42.9,14.3631,27.0889,0.205038,2.30574,77.1066,8.53736,2.99932,2.84643,1.5903,0.221871,0.0779471,0.14392372965812683,0.251289,1.31676,0.289329,0.702136,,,4.59045,0.864993,0.510038,205.52999877929688,,,,,,,286.2,3.533333333333333,290,3.580246913580247,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Nick Martinez","TBR",3.32838,6.67246,4.94734,4.84967,15,15,0,0,,75.735,322.112,78.8254,43.57,40.81,12.1679,18.8532,0.210959,2.34667,51.8505,6.16168,2.24043,2.75022,1.44598,0.160971,0.0585301,0.10244066640734673,0.261955,1.28974,0.281382,0.67096,,,4.66481,0.861695,0.396797,738.3400268554688,,,,,,,250.39999999999995,3.2947368421052623,265,3.486842105263158,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"David Peterson","CHC",4.85301,4.50007,5.10557,4.41313,17,12,0,0.3138,,73.0298,317.51,72.9191,38.58,35.81,7.48969,24.372,0.345344,9.71469,58.0735,7.15682,3.00354,2.3828,0.92301,0.182903,0.0767597,0.10614308714866638,0.25728,1.33221,0.300327,0.676352,,,4.24875,0.842038,0.643814,452.0400085449219,,,,,,,278.3,3.812328767123288,288,3.9452054794520546,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Connor Prielipp","MIN",2.88697,3.83174,2.32184,4.25105,16,9,0,0.3127,,48.1222,205.964,45.6369,24.46,22.73,5.78133,16.9548,0.297171,2.44187,49.1541,9.19299,3.17095,2.89912,1.08125,0.238655,0.0823195,0.1563349962234497,0.244614,1.30068,0.302782,0.699692,,,3.8338,0.837949,0.561494,999,,,,,,,202.80000000000004,4.2250000000000005,203,4.229166666666667,,,,,,,,,,,,,,,,,,,"Connor Prielipp","31857",687570
"Zac Gallen","ARI",4.48428,4.95607,5.33186,4.53052,14,14,0,0,,75.488,323.538,75.6522,40.6,38,9.56504,25.2949,0.282969,2.18817,54.4252,6.4888,3.01577,2.15162,1.14038,0.168219,0.0781822,0.09003637731075287,0.255534,1.33726,0.284779,0.68924,,,4.40316,0.832774,0.627504,222.69000244140625,,,,,,,261.4,3.485333333333333,272,3.6266666666666665,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Joey Cantillo","CLE",3.7263,5.42572,4.09304,4.32016,17,12,0,0.3463,,67.3725,290.882,61.627,34.88,32.34,9.17572,28.7176,0.294291,3.74657,66.7041,8.91071,3.83626,2.32276,1.22574,0.229316,0.0987259,0.13059044629335403,0.238478,1.34097,0.287344,0.715685,,,4.34162,0.832094,0.670446,270.80999755859375,,,,,,,258.9,3.8641791044776115,253,3.7761194029850746,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Michael McGreevy","STL",3.67278,6.99447,5.32895,4.73507,18,14,0,0.3495,,79.5447,341.559,85.8619,44.66,41.85,10.9902,21.9938,0.313795,1.86414,51.8031,5.86121,2.48846,2.35536,1.24347,0.151666,0.0643922,0.08727430552244186,0.27026,1.35591,0.29372,0.683422,,,4.4991,0.800385,0.500614,715.3800048828125,,,,,,,265.1,3.31375,289,3.6125,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Andrew Abbott","CIN",3.60356,5.99794,5.7641,4.96981,14,14,0,0,,77.182,334.07,79.1255,45.52,42.62,12.7005,27.0732,0.221897,1.74678,61.7921,7.20542,3.15693,2.28241,1.48097,0.184968,0.0810405,0.10392732173204422,0.259216,1.37595,0.287857,0.686271,,,4.76386,0.794251,0.26827,221.92999267578125,,,,,,,241.50000000000009,3.1363636363636376,253,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Mitch Keller","PIT",3.81045,6.40696,6.07622,5.18993,15,15,0,0,,81.66,356.362,86.4489,50.34,47.09,13.0693,26.9451,0.20053,4.06241,64.6388,7.12404,2.96971,2.3989,1.44041,0.181385,0.0756118,0.10577342659235,0.265707,1.38861,0.296308,0.663049,,,4.74228,0.77812,0.190435,518.6300048828125,,,,,,,260.30000000000007,3.17439024390244,278,3.3902439024390243,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Kyle Leahy","STL",2.89199,5.86119,2.94026,4.6715,25,11,0,0.3495,,66.8521,290.162,68.5836,37,34.7,8.24269,24.121,0.432271,2.22566,54.3412,7.31571,3.24731,2.25285,1.10968,0.187279,0.0831295,0.104149229824543,0.259968,1.38671,0.299858,0.686314,,,4.26513,0.769637,0.385227,733.6699829101562,,,,,,,247.99999999999997,3.7014925373134324,261,3.8955223880597014,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Robbie Ray","SFG",4.22396,6.28399,6.98485,4.97975,15,15,0,0,,87.42,379.886,81.904,51.83,48.37,14.6409,38.5963,0.234776,2.73611,79.6471,8.19977,3.97354,2.06359,1.5073,0.20966,0.1016,0.1080608144402504,0.241923,1.37841,0.275369,0.686682,,,4.87911,0.740923,0.302199,166.44000244140625,,,,,,,280.1000000000001,3.2195402298850584,274,3.1494252873563218,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Bryce Elder","ATL",4.21683,5.21828,5.49288,4.98042,14,14,0,0,,75.572,327.6,80.0257,44.65,41.82,11.638,24.6253,0.240984,2.37388,59.3901,7.07286,2.93267,2.41175,1.38599,0.181288,0.075169,0.10611950606107712,0.26622,1.38479,0.297892,0.679069,,,4.60771,0.738177,0.302548,740.5499877929688,,,,,,,243.79999999999995,3.2078947368421047,261,3.4342105263157894,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Brandon Pfaadt","ARI",4.0209,5.11688,3.25506,4.82231,23,12,0,0.3264,,68.0276,294.08,72.0323,39.07,36.45,9.56426,19.4033,0.574663,3.85519,52.8873,6.99695,2.56704,2.72569,1.26534,0.17984,0.0659795,0.11386022716760635,0.265977,1.34409,0.299793,0.670961,,,4.4042,0.736848,0.280461,588.5999755859375,,,,,,,230.00000000000006,3.3823529411764715,247,3.6323529411764706,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Nick Lodolo","CIN",3.61035,5.95165,5.58829,4.87006,14,14,0,0,,76.342,329.856,77.5957,44.39,41.31,12.4438,22.6629,0.246229,7.34147,69.7459,8.22238,2.67174,3.07754,1.467,0.211444,0.0687054,0.1427382007241249,0.25878,1.31328,0.299326,0.674437,,,4.57655,0.733837,0.397837,127.94999694824219,,,,,,,261.99999999999994,3.447368421052631,274,3.6052631578947367,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Grayson Rodriguez","LAA",3.24823,4.38518,4.79171,4.70059,11,11,0,0,,62.59,270.273,62.2954,35.02,32.69,9.3959,22.2425,0.201543,2.34014,55.1128,7.92484,3.19832,2.47782,1.35106,0.203916,0.0822966,0.12161917984485626,0.253553,1.35066,0.29197,0.693687,,,4.4744,0.729324,0.472621,397.1099853515625,,,,,,,232.30000000000007,3.6873015873015884,236,3.746031746031746,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Luis Castillo","SEA",3.60139,4.10104,2.65434,4.59572,20,10,0,0.322,,58.0257,246.93,55.8819,31.84,29.63,9.46892,18.4197,0.431737,1.98872,54.3701,8.433,2.85696,2.95174,1.46866,0.220184,0.0745946,0.14558934420347214,0.246695,1.28049,0.285297,0.695577,,,4.40821,0.729172,0.357665,171.0500030517578,,,,,,,220.90000000000006,3.8086206896551733,221,3.810344827586207,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Shane Bieber","TOR",4.71395,4.39357,4.66143,4.39914,16,12,0,0.3166,,69.3749,292.533,66.5403,36.45,33.91,10.9144,20.7371,0.267541,2.37508,57.9078,7.51237,2.69022,2.79247,1.41592,0.197953,0.0708881,0.12706516683101654,0.246976,1.25806,0.2773,0.705963,,,4.48092,0.72758,0.704961,474.0400085449219,,,,,,,248.10000000000002,3.595652173913044,249,3.608695652173913,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Seth Lugo","KCR",4.17345,5.47499,6.09068,5.02051,14,14,0,0,,79.002,342.575,82.2046,47.13,44.07,13.0193,26.0626,0.257926,2.3246,64.9486,7.39902,2.96908,2.49202,1.48318,0.189589,0.0760785,0.11351087689399719,0.261641,1.37044,0.292885,0.678999,,,4.68178,0.723093,0.294253,493.1000061035156,,,,,,,257.50000000000006,3.259493670886077,272,3.4430379746835444,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Roki Sasaki","LAD",4.34255,2.74592,2.60776,4.349,16,10,0,0.3346,,52.9571,226.786,48.4435,27.36,25.59,7.14616,20.7919,0.261252,2.77799,53.3391,9.06493,3.53356,2.56538,1.21448,0.235196,0.0916808,0.14351531118154526,0.238384,1.30739,0.289338,0.706987,,,4.18072,0.713711,0.583703,289.7200012207031,,,,,,,215.3,4.062264150943396,208,3.9245283018867925,,,,,,,,,,,,,,,,,,,"Roki Sasaki","35323",808963
"Janson Junk","MIA",2.56067,3.65962,3.13825,4.44451,12,8,0,0.3029,,47.8703,201.595,48.4701,25.32,23.64,6.61648,11.3483,0.242253,1.09776,33.9662,6.38592,2.13358,2.99305,1.24395,0.168487,0.0562928,0.11219452321529388,0.256254,1.24959,0.281717,0.682389,,,4.26338,0.710495,0.481125,999,,,,,,,176.3,3.672916666666667,181,3.7708333333333335,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Dean Kremer","BAL",4.62474,3.99603,4.82949,4.51298,15,11,0,0.3122,,67.0466,284.332,63.0795,36.1,33.62,11.6481,22.3832,0.230821,1.51221,61.0083,8.18945,3.0046,2.72563,1.56359,0.214567,0.0787218,0.13584502786397934,0.242206,1.27467,0.273891,0.713795,,,4.6135,0.702509,0.576608,999,,,,,,,234.39999999999992,3.498507462686566,229,3.417910447761194,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Martín Pérez","ATL",3.96506,4.8221,3.7464,4.79742,16,12,0,0.3261,,63.5967,275.917,66.1713,36.39,33.9,9.05915,21.3775,0.28901,3.23404,51.4977,7.28779,3.02528,2.40896,1.28202,0.186642,0.0774782,0.10916392505168915,0.263311,1.37663,0.299411,0.683339,,,4.49896,0.698052,0.394433,999,,,,,,,221.30000000000004,3.4578125000000006,233,3.640625,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Yusei Kikuchi","LAA",2.55058,3.09065,3.6864,4.42074,8,8,0,0,,47.008,201.578,44.5532,24.82,23.09,6.93548,18.0464,0.186733,1.39291,47.919,9.17442,3.45511,2.65532,1.32785,0.23772,0.0895259,0.1481938287615776,0.244612,1.33168,0.295542,0.714307,,,4.22551,0.683948,0.461957,506.57000732421875,,,,,,,183.70000000000005,3.9085106382978734,183,3.893617021276596,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Spencer Arrighetti","HOU",4.41195,4.80946,4.79885,4.74558,17,12,0,0.2944,,70.6826,307.233,62.412,39.75,37.27,10.8256,33.2108,0.308718,4.83665,72.348,9.21205,4.22873,2.17844,1.37842,0.235482,0.108097,0.12738581001758575,0.231855,1.35285,0.277328,0.694357,,,4.66445,0.682768,0.421493,728.3099975585938,,,,,,,258.9,3.6464788732394364,242,3.408450704225352,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Walbert Ureña","LAA",3.47415,4.67298,4.59247,4.49972,12,12,0,0,,64.884,282.237,62.0167,34.73,32.44,7.50616,29.24,0.189988,3.14793,53.1112,7.367,4.05585,1.81639,1.04117,0.188179,0.103601,0.08457864820957184,0.248217,1.40646,0.288063,0.700038,,,4.46997,0.674772,0.596501,999,,,,,,,231.40000000000003,3.5600000000000005,231,3.5538461538461537,,,,,,,,,,,,,,,,,,,"Walbert Urena","29357",700712
"Luis Severino","ATH",2.8717,3.38602,4.01801,4.7702,9,9,0,0,,51.696,223.733,52.5838,29.36,27.4,7.76619,17.9327,0.14773,2.39469,46.632,8.11838,3.12198,2.60039,1.35205,0.208427,0.0801521,0.12827477604150772,0.258517,1.36406,0.300774,0.690037,,,4.43418,0.673936,0.379337,642.52001953125,,,,,,,182.59999999999997,3.511538461538461,190,3.6538461538461537,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Carlos Rodón","NYY",5.03094,5.14041,6.05295,4.74977,15,15,0,0,,82.425,355.858,73.8742,46.48,43.5,13.7194,37.3282,0.217176,3.39288,76.9723,8.40462,4.07587,2.06204,1.49803,0.216301,0.104896,0.11140446364879608,0.234419,1.34913,0.268016,0.703541,,,4.8839,0.668819,0.571506,202.3000030517578,,,,,,,276.20000000000005,3.36829268292683,262,3.1951219512195124,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Andrew Alvarez","WSN",2.13496,4.08054,2.06386,4.17719,17,8,0,0.3067,,45.9783,197.148,44.7412,22.94,21.34,4.8713,16.8335,0.341029,1.88357,39.9939,7.82858,3.29507,2.37585,0.953529,0.202863,0.0853853,0.11747731268405914,0.250749,1.33921,0.298505,0.705594,,,3.96456,0.66077,0.515527,999,,,,,,,184.90000000000003,4.019565217391305,188,4.086956521739131,,,,,,,,,,,,,,,,,,,"Andrew Alvarez","29914",674841
"Mason Miller","SDP",1.19922,0.7223,0,2.31041,34,0,15.536,0.7498,,23.6841,93.3773,13.5794,6.53,6.08,1.8799,9.17944,0.488433,0.617405,37.5236,14.2591,3.48821,4.08779,0.714367,0.401849,0.0983048,0.30354420095682144,0.162472,0.960937,0.264833,0.806323,,,2.2098,0.653051,0.587053,27.860000610351562,,,,,,,246.6,10.275,224,9.333333333333334,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Jameson Taillon","CHC",3.83539,3.73235,4.61277,4.47048,11,11,0,0,,61.886,259.718,58.4705,32.9,30.74,10.6126,18.047,0.164925,1.15455,49.5527,7.20638,2.62456,2.74575,1.54337,0.190794,0.0694872,0.12130731344223022,0.243104,1.23643,0.26536,0.707389,,,4.66439,0.652401,0.607206,504.4700012207031,,,,,,,215.69999999999993,3.479032258064515,210,3.3870967741935485,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Brandon Sproat","MIL",3.20822,5.03896,2.89415,4.51102,18,11,0,0.2958,,58.3172,252.807,54.7184,31.3,29.23,7.63705,24.239,0.311862,4.03725,54.6784,8.43843,3.74076,2.25581,1.17861,0.216285,0.0958792,0.12040571123361588,0.243701,1.35393,0.290239,0.698118,,,4.38751,0.638676,0.488931,528.2000122070312,,,,,,,213.80000000000007,3.686206896551725,212,3.6551724137931036,,,,,,,,,,,,,,,,,,,"Brandon Sproat","33850",687075
"J.T. Ginn","ATH",3.9141,5.13442,4.20402,4.98355,17,12,0,0.3186,,67.1269,294.798,70.7391,39.79,37.17,9.54547,25.3176,0.329031,3.82129,56.1183,7.52402,3.39445,2.21657,1.2798,0.190362,0.0858812,0.10448036342859268,0.266277,1.43097,0.305975,0.680429,,,4.58453,0.635337,0.178201,748.3499755859375,,,,,,,213.19999999999996,3.1820895522388053,230,3.4328358208955225,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
